Index;metier;sexe;enfant_conduite_accompagne;tranche_revenus;usage_vehicule;type_vehicule;points_perdus;age_vehicule;type_conduite;date_demande;etat_dossier;formule;Tranche_age;Tranche_tarif_devis
487;"professeur de mathématiques ou de physique-chimie";"M";False;"20k - 40k";"Private";"Sports Car";5;10;"Highly Urban/ Urban";2022-02-03 15:04:52,000;"complet";"dev_express";"";"200 - 299"
489;"professeur dans l'enseignement agricole";"F";True;"60k - 80k";"Private";"z_SUV";1;10;"Highly Urban/ Urban";2022-05-15 09:25:14,000;"complet";"dev_express";"40 - 60";"200 - 299"
490;"médiateur scientifique";"M";False;"60k - 80k";"Private";"z_SUV";2;6;"Highly Urban/ Urban";2022-05-28 03:24:40,000;"complet";"dev_express";"60 - 80";"200 - 299"
504;"secrétaire administratif";"F";False;"100k +";"Commercial";"Van";2;12;"Highly Urban/ Urban";2022-05-07 14:05:04,000;"complet";"dev_express";"80";"200 - 299"
510;"secrétaire de rédaction";"M";False;"0 - 20 k";"Commercial";"z_SUV";2;1;"Highly Urban/ Urban";2022-01-18 19:29:14,000;"complet";"dev_express";"60 - 80";"200 - 299"
522;"ingénieur frigoriste";"M";False;"100k +";"Private";"Minivan";3;0;"Highly Urban/ Urban";2022-05-25 18:59:56,000;"complet";"dev_express";"";"200 - 299"
523;"menuisier";"F";False;"20k - 40k";"Private";"z_SUV";5;7;"Highly Urban/ Urban";2022-04-21 16:29:21,000;"complet";"dev_express";"60 - 80";"200 - 299"
530;"sociologue";"M";False;"20k - 40k";"Commercial";"Panel Truck";4;1;"Highly Urban/ Urban";2022-03-12 12:59:08,000;"complet";"dev_express";"40 - 60";"200 - 299"
531;"officier de gendarmerie";"M";True;"40k - 60k";"Commercial";"Pickup";2;8;"z_Highly Rural/ Rural";2022-03-06 13:23:43,000;"complet";"dev_express";"40 - 60";"200 - 299"
532;"mécanicien-outilleur";"M";False;"0 - 20 k";"Commercial";"Pickup";3;1;"Highly Urban/ Urban";2022-03-04 01:37:05,000;"complet";"dev_express";"80";"200 - 299"
534;"conducteur de métro";"M";False;"0 - 20 k";"Private";"Pickup";3;9;"Highly Urban/ Urban";2022-04-08 22:16:19,000;"complet";"dev_express";"40 - 60";"200 - 299"
535;"architecte des systèmes d'information";"F";False;"40k - 60k";"Commercial";"z_SUV";1;1;"Highly Urban/ Urban";2022-01-20 06:01:27,000;"complet";"dev_express";"40 - 60";"200 - 299"
536;"étanchéiste";"F";False;"0 - 20 k";"Private";"Minivan";2;0;"z_Highly Rural/ Rural";2022-01-06 05:05:28,000;"complet";"dev_express";"60 - 80";"200 - 299"
538;"décorateur";"F";False;"20k - 40k";"Private";"Pickup";1;1;"Highly Urban/ Urban";2022-05-04 21:01:36,000;"complet";"dev_express";"40 - 60";"200 - 299"
540;"bactériologiste";"F";True;"80k - 100k";"Private";"Sports Car";7;18;"Highly Urban/ Urban";2022-03-14 00:41:34,000;"complet";"dev_express";"";"200 - 299"
541;"pharmacien dans l'industrie";"M";False;"60k - 80k";"Private";"Minivan";2;12;"Highly Urban/ Urban";2022-02-13 12:27:51,000;"complet";"dev_express";"80";"200 - 299"
546;"ingénieur en fonderie";"M";False;"20k - 40k";"Private";"z_SUV";3;7;"Highly Urban/ Urban";2022-04-17 11:05:04,000;"complet";"dev_express";"25 - 40";"200 - 299"
554;"concepteur de niveaux de jeu web";"M";True;"40k - 60k";"Commercial";"Pickup";1;7;"Highly Urban/ Urban";2022-03-30 17:09:10,000;"complet";"dev_express";"80";"200 - 299"
562;"responsable qualité en agroalimentaire";"M";False;"20k - 40k";"Private";"Minivan";1;10;"Highly Urban/ Urban";2022-05-12 14:47:57,000;"complet";"dev_express";"40 - 60";"200 - 299"
564;"ingénieur chimiste";"M";True;"80k - 100k";"Private";"z_SUV";4;16;"Highly Urban/ Urban";2022-05-25 20:36:27,000;"complet";"dev_express";"18 - 25";"200 - 299"
568;"analyste de crédit";"M";False;"60k - 80k";"Private";"z_SUV";4;13;"Highly Urban/ Urban";2022-05-31 15:49:28,000;"complet";"dev_express";"25 - 40";"200 - 299"
571;"responsable de scierie";"F";False;"0 - 20 k";"Commercial";"Pickup";3;10;"Highly Urban/ Urban";2022-01-21 07:59:13,000;"complet";"dev_express";"60 - 80";"200 - 299"
572;"agent immobilier immobilière";"F";False;"60k - 80k";"Private";"z_SUV";4;13;"Highly Urban/ Urban";2022-03-07 19:35:27,000;"complet";"dev_express";"60 - 80";"200 - 299"
576;"informaticien industriel industrielle";"M";False;"0 - 20 k";"Commercial";"Minivan";1;10;"Highly Urban/ Urban";2022-05-11 03:02:56,000;"complet";"dev_express";"";"200 - 299"
581;"guide de haute montagne";"M";False;"60k - 80k";"Private";"Minivan";1;13;"Highly Urban/ Urban";2022-04-08 01:19:47,000;"complet";"dev_express";"40 - 60";"200 - 299"
591;"technicien de police technique et scientifique";"M";False;"100k +";"Private";"Van";6;0;"Highly Urban/ Urban";2022-01-06 08:39:20,000;"complet";"dev_express";"";"200 - 299"
594;"fiscaliste";"M";False;"40k - 60k";"Private";"Sports Car";1;19;"Highly Urban/ Urban";2022-01-09 11:28:13,000;"complet";"dev_express";"80";"200 - 299"
600;"ébéniste";"M";True;"60k - 80k";"Commercial";"z_SUV";1;13;"Highly Urban/ Urban";2022-01-12 21:51:52,000;"complet";"dev_express";"40 - 60";"200 - 299"
614;"chargé de valorisation de la recherche";"F";False;"100k +";"Private";"Sports Car";4;21;"Highly Urban/ Urban";2022-03-22 11:12:41,000;"complet";"dev_express";"60 - 80";"200 - 299"
618;"scénariste";"F";False;"80k - 100k";"Private";"Minivan";2;0;"z_Highly Rural/ Rural";2022-04-17 04:32:21,000;"complet";"dev_express";"25 - 40";"200 - 299"
621;"pilote de ligne";"M";False;"80k - 100k";"Private";"Sports Car";3;14;"Highly Urban/ Urban";2022-03-14 14:20:20,000;"complet";"dev_express";"";"200 - 299"
626;"écrivain";"F";False;"100k +";"Private";"Minivan";2;11;"Highly Urban/ Urban";2022-04-16 00:49:13,000;"complet";"dev_express";"60 - 80";"200 - 299"
633;"ingénieur brevets";"F";False;"80k - 100k";"Commercial";"Van";1;7;"Highly Urban/ Urban";2022-03-22 08:53:53,000;"complet";"dev_express";"";"200 - 299"
637;"assistant de gestion en PME";"F";False;"60k - 80k";"Commercial";"Pickup";2;1;"Highly Urban/ Urban";2022-03-22 09:48:58,000;"complet";"dev_express";"60 - 80";"200 - 299"
669;"auxiliaire de puériculture";"F";False;"0 - 20 k";"Commercial";"z_SUV";3;8;"z_Highly Rural/ Rural";2022-05-10 07:15:08,000;"complet";"dev_express";"18 - 25";"200 - 299"
671;"régisseur lumière";"M";False;"60k - 80k";"Private";"Pickup";1;1;"z_Highly Rural/ Rural";2022-04-02 18:10:44,000;"complet";"dev_express";"60 - 80";"200 - 299"
678;"inspecteur du permis de conduire et de la sécurité routière";"F";True;"20k - 40k";"Commercial";"Van";1;5;"Highly Urban/ Urban";2022-01-05 16:14:35,000;"complet";"dev_express";"";"200 - 299"
690;"technico-commercial en agroalimentaire";"F";False;"80k - 100k";"Private";"z_SUV";1;8;"Highly Urban/ Urban";2022-05-02 04:51:14,000;"complet";"dev_express";"25 - 40";"200 - 299"
691;"technicien des industries du verre";"F";False;"20k - 40k";"Private";"Pickup";2;1;"Highly Urban/ Urban";2022-05-04 19:49:19,000;"complet";"dev_express";"40 - 60";"200 - 299"
692;"chercheur en biologie";"M";False;"0 - 20 k";"Private";"Minivan";2;12;"Highly Urban/ Urban";2022-05-17 09:44:30,000;"complet";"dev_express";"";"200 - 299"
694;"pisteur secouriste";"M";False;"100k +";"Private";"Minivan";1;10;"z_Highly Rural/ Rural";2022-05-11 08:01:49,000;"complet";"dev_express";"25 - 40";"200 - 299"
696;"chef de chantier";"F";False;"0 - 20 k";"Private";"Minivan";6;1;"z_Highly Rural/ Rural";2022-03-03 08:35:51,000;"complet";"dev_express";"40 - 60";"200 - 299"
702;"sous-officier de l'armée de terre";"F";False;"0 - 20 k";"Commercial";"Pickup";6;3;"Highly Urban/ Urban";2022-01-10 07:16:54,000;"complet";"dev_express";"";"200 - 299"
703;"concepteur de niveaux de jeu web";"F";False;"60k - 80k";"Commercial";"Minivan";1;1;"z_Highly Rural/ Rural";2022-03-30 01:16:37,000;"complet";"dev_express";"60 - 80";"200 - 299"
704;"technicien en traitement des déchets";"F";True;"60k - 80k";"Private";"Van";1;0;"Highly Urban/ Urban";2022-05-07 20:16:31,000;"complet";"dev_express";"18 - 25";"200 - 299"
719;"auxiliaire spécialisé vétérinaire";"M";False;"0 - 20 k";"Private";"Minivan";2;1;"Highly Urban/ Urban";2022-03-10 20:21:17,000;"complet";"dev_express";"40 - 60";"200 - 299"
720;"conseiller en assurances";"M";False;"0 - 20 k";"Private";"Minivan";2;11;"Highly Urban/ Urban";2022-02-08 03:10:28,000;"complet";"dev_express";"40 - 60";"200 - 299"
723;"anatomiste";"M";True;"60k - 80k";"Commercial";"z_SUV";4;6;"Highly Urban/ Urban";2022-04-18 15:10:43,000;"complet";"dev_express";"";"200 - 299"
732;"conducteur de machines à imprimer";"F";False;"0 - 20 k";"Private";"z_SUV";6;1;"z_Highly Rural/ Rural";2022-02-02 16:00:40,000;"complet";"dev_express";"";"200 - 299"
734;"directeur d'office de tourisme";"F";False;"40k - 60k";"Commercial";"Panel Truck";4;1;"Highly Urban/ Urban";2022-04-01 19:14:49,000;"complet";"dev_express";"60 - 80";"200 - 299"
740;"économiste de la construction";"M";False;"80k - 100k";"Commercial";"Minivan";3;9;"z_Highly Rural/ Rural";2022-03-30 17:53:06,000;"complet";"dev_express";"60 - 80";"200 - 299"
744;"gardien de la paix";"M";False;"100k +";"Private";"Minivan";1;14;"Highly Urban/ Urban";2022-05-03 02:56:46,000;"complet";"dev_express";"60 - 80";"200 - 299"
746;"opérateur de fabrication de produits alimentaires";"M";True;"20k - 40k";"Commercial";"Pickup";3;9;"Highly Urban/ Urban";2022-05-17 12:05:13,000;"complet";"dev_express";"60 - 80";"200 - 299"
747;"comédien";"M";False;"20k - 40k";"Private";"z_SUV";4;3;"Highly Urban/ Urban";2022-04-19 01:39:33,000;"complet";"dev_express";"60 - 80";"200 - 299"
751;"archéologue";"F";False;"20k - 40k";"Commercial";"Pickup";7;1;"Highly Urban/ Urban";2022-04-14 13:13:38,000;"complet";"dev_express";"40 - 60";"200 - 299"
759;"responsable approvisionnement";"M";False;"80k - 100k";"Private";"z_SUV";2;15;"Highly Urban/ Urban";2022-02-24 00:48:26,000;"complet";"dev_express";"80";"200 - 299"
767;"animateur de bassin versant";"M";False;"60k - 80k";"Commercial";"Pickup";3;16;"Highly Urban/ Urban";2022-01-04 08:53:31,000;"complet";"dev_express";"60 - 80";"200 - 299"
786;"chargé de recherche et développement déchets";"M";False;"0 - 20 k";"Commercial";"z_SUV";1;7;"Highly Urban/ Urban";2022-02-27 16:55:05,000;"complet";"dev_express";"40 - 60";"200 - 299"
796;"actuaire";"F";False;"0 - 20 k";"Private";"Van";4;1;"Highly Urban/ Urban";2022-03-06 00:45:00,000;"complet";"dev_express";"18 - 25";"200 - 299"
800;"technicien céramiste";"M";False;"20k - 40k";"Commercial";"Panel Truck";6;11;"Highly Urban/ Urban";2022-05-19 17:14:19,000;"complet";"dev_express";"40 - 60";"200 - 299"
801;"commissaire-priseur";"M";False;"100k +";"Private";"z_SUV";2;18;"Highly Urban/ Urban";2022-04-18 02:22:39,000;"complet";"dev_express";"60 - 80";"200 - 299"
807;"informaticien industriel industrielle";"M";False;"60k - 80k";"Private";"z_SUV";4;5;"z_Highly Rural/ Rural";2022-01-20 06:27:49,000;"complet";"dev_express";"60 - 80";"200 - 299"
813;"conservateur du patrimoine";"F";False;"80k - 100k";"Private";"Van";4;11;"Highly Urban/ Urban";2022-03-23 08:12:42,000;"complet";"dev_express";"60 - 80";"200 - 299"
814;"ingénieur en construction navale";"F";False;"20k - 40k";"Private";"z_SUV";3;1;"Highly Urban/ Urban";2022-01-25 03:27:59,000;"complet";"dev_express";"60 - 80";"200 - 299"
815;"garde à cheval";"F";False;"0 - 20 k";"Commercial";"z_SUV";1;7;"Highly Urban/ Urban";2022-01-21 09:35:42,000;"complet";"dev_express";"18 - 25";"200 - 299"
820;"acheteur";"F";False;"0 - 20 k";"Private";"Minivan";3;15;"Highly Urban/ Urban";2022-02-24 23:09:42,000;"complet";"dev_express";"";"200 - 299"
825;"moniteur d'activités équestres";"F";False;"20k - 40k";"Commercial";"Pickup";3;0;"z_Highly Rural/ Rural";2022-05-20 03:29:57,000;"complet";"dev_express";"25 - 40";"200 - 299"
827;"charpentier métallique";"M";False;"0 - 20 k";"Private";"z_SUV";3;7;"Highly Urban/ Urban";2022-05-01 19:40:24,000;"complet";"dev_express";"40 - 60";"200 - 299"
829;"militaire technicien de l'air (MTA)";"F";False;"80k - 100k";"Commercial";"Van";4;17;"Highly Urban/ Urban";2022-04-22 21:23:09,000;"complet";"dev_express";"60 - 80";"200 - 299"
846;"expert bilan carbone";"M";False;"40k - 60k";"Private";"Sports Car";3;12;"Highly Urban/ Urban";2022-01-08 07:30:41,000;"complet";"dev_express";"80";"200 - 299"
851;"assistant en architecture";"F";False;"100k +";"Commercial";"Panel Truck";5;12;"Highly Urban/ Urban";2022-01-14 22:35:27,000;"complet";"dev_express";"25 - 40";"200 - 299"
856;"administrateur de biens";"M";False;"20k - 40k";"Private";"Pickup";2;1;"Highly Urban/ Urban";2022-02-01 20:17:14,000;"complet";"dev_express";"40 - 60";"200 - 299"
873;"ingénieur analyste de l'air";"M";True;"40k - 60k";"Private";"Sports Car";2;1;"z_Highly Rural/ Rural";2022-04-20 06:44:39,000;"complet";"dev_express";"40 - 60";"200 - 299"
876;"gestionnaire de contrats informatiques";"F";False;"80k - 100k";"Private";"Minivan";2;9;"Highly Urban/ Urban";2022-03-21 21:34:02,000;"complet";"dev_express";"40 - 60";"200 - 299"
878;"journaliste";"F";False;"40k - 60k";"Commercial";"z_SUV";1;1;"Highly Urban/ Urban";2022-04-13 16:21:06,000;"complet";"dev_express";"60 - 80";"200 - 299"
883;"enseignant spécialisé spécialisée";"M";False;"80k - 100k";"Private";"Pickup";1;9;"Highly Urban/ Urban";2022-03-27 09:37:16,000;"complet";"dev_express";"60 - 80";"200 - 299"
884;"sculpteur sur bois";"F";False;"0 - 20 k";"Private";"z_SUV";2;7;"z_Highly Rural/ Rural";2022-01-05 09:36:47,000;"complet";"dev_express";"25 - 40";"200 - 299"
885;"avocat";"M";False;"40k - 60k";"Private";"Minivan";2;14;"Highly Urban/ Urban";2022-05-03 13:03:51,000;"complet";"dev_express";"40 - 60";"200 - 299"
887;"consultant informatique";"F";False;"20k - 40k";"Commercial";"Panel Truck";1;15;"Highly Urban/ Urban";2022-01-31 22:44:49,000;"complet";"dev_express";"60 - 80";"200 - 299"
888;"architecte des systèmes d'information";"F";False;"100k +";"Private";"Minivan";1;20;"Highly Urban/ Urban";2022-04-30 07:11:54,000;"complet";"dev_express";"60 - 80";"200 - 299"
894;"garçon de café";"F";False;"0 - 20 k";"Private";"Sports Car";10;0;"Highly Urban/ Urban";2022-04-23 05:49:58,000;"complet";"dev_express";"40 - 60";"200 - 299"
897;"gérant de restauration collective";"M";False;"80k - 100k";"Private";"z_SUV";4;1;"Highly Urban/ Urban";2022-02-04 15:17:12,000;"complet";"dev_express";"25 - 40";"200 - 299"
899;"gardien de la paix";"M";False;"80k - 100k";"Private";"Minivan";2;11;"Highly Urban/ Urban";2022-03-18 16:21:30,000;"complet";"dev_express";"25 - 40";"200 - 299"
903;"statisticien en géomarketing";"M";False;"40k - 60k";"Commercial";"Pickup";2;1;"Highly Urban/ Urban";2022-02-19 12:40:40,000;"complet";"dev_express";"60 - 80";"200 - 299"
906;"collaborateur de notaire de notaire";"F";False;"80k - 100k";"Private";"Sports Car";1;17;"Highly Urban/ Urban";2022-05-08 03:44:39,000;"complet";"dev_express";"18 - 25";"200 - 299"
907;"directeur de golf";"M";False;"0 - 20 k";"Commercial";"z_SUV";3;8;"Highly Urban/ Urban";2022-01-08 09:26:52,000;"complet";"dev_express";"60 - 80";"200 - 299"
925;"urbaniste";"M";True;"80k - 100k";"Commercial";"Minivan";4;1;"Highly Urban/ Urban";2022-02-17 04:34:26,000;"complet";"dev_express";"40 - 60";"200 - 299"
933;"infirmier";"F";False;"40k - 60k";"Private";"Sports Car";4;8;"Highly Urban/ Urban";2022-04-20 00:32:14,000;"complet";"dev_express";"80";"200 - 299"
935;"responsable assurance qualité";"F";False;"0 - 20 k";"Private";"Minivan";1;8;"Highly Urban/ Urban";2022-03-07 13:17:47,000;"complet";"dev_express";"";"200 - 299"
939;"technicien en automatismes";"F";True;"20k - 40k";"Private";"z_SUV";2;19;"Highly Urban/ Urban";2022-03-01 00:11:30,000;"complet";"dev_express";"80";"200 - 299"
942;"technicien céramiste";"M";False;"0 - 20 k";"Private";"z_SUV";2;8;"Highly Urban/ Urban";2022-01-14 18:08:05,000;"complet";"dev_express";"";"200 - 299"
952;"sellier";"F";False;"60k - 80k";"Private";"Minivan";5;0;"Highly Urban/ Urban";2022-01-18 16:49:27,000;"complet";"dev_express";"60 - 80";"200 - 299"
953;"ingénieur forage";"F";False;"100k +";"Commercial";"Panel Truck";1;12;"Highly Urban/ Urban";2022-05-23 10:42:19,000;"complet";"dev_express";"";"200 - 299"
957;"chef de projet éolien";"F";False;"60k - 80k";"Private";"Minivan";1;22;"Highly Urban/ Urban";2022-02-28 17:00:49,000;"complet";"dev_express";"40 - 60";"200 - 299"
963;"géomaticien";"M";False;"20k - 40k";"Private";"Pickup";3;1;"Highly Urban/ Urban";2022-04-30 20:11:06,000;"complet";"dev_express";"";"200 - 299"
964;"puériculteur";"F";False;"80k - 100k";"Private";"Minivan";2;17;"Highly Urban/ Urban";2022-02-25 11:45:18,000;"complet";"dev_express";"60 - 80";"200 - 299"
971;"ingénieur en énergie solaire";"M";False;"100k +";"Commercial";"Panel Truck";1;23;"Highly Urban/ Urban";2022-03-16 12:50:15,000;"complet";"dev_express";"60 - 80";"200 - 299"
974;"étanchéiste";"M";False;"60k - 80k";"Commercial";"Panel Truck";3;1;"Highly Urban/ Urban";2022-03-05 10:49:16,000;"complet";"dev_express";"25 - 40";"200 - 299"
980;"directeur d'accueil collectif de mineurs (ACM)";"M";False;"20k - 40k";"Private";"Sports Car";3;1;"Highly Urban/ Urban";2022-01-22 06:26:30,000;"complet";"dev_express";"60 - 80";"200 - 299"
987;"météorologiste";"F";False;"40k - 60k";"Private";"z_SUV";7;6;"Highly Urban/ Urban";2022-03-14 19:17:58,000;"complet";"dev_express";"40 - 60";"200 - 299"
993;"étanchéiste";"F";False;"0 - 20 k";"Private";"z_SUV";3;1;"Highly Urban/ Urban";2022-02-11 11:55:24,000;"complet";"dev_express";"40 - 60";"200 - 299"
997;"hôtesse de l'air";"M";False;"40k - 60k";"Private";"z_SUV";2;1;"Highly Urban/ Urban";2022-03-18 00:31:27,000;"complet";"dev_express";"25 - 40";"200 - 299"
998;"régisseur de spectacles";"F";False;"20k - 40k";"Private";"Pickup";10;1;"Highly Urban/ Urban";2022-03-29 15:07:39,000;"complet";"dev_express";"60 - 80";"200 - 299"
1004;"secrétaire administratif";"M";False;"20k - 40k";"Commercial";"Minivan";3;10;"Highly Urban/ Urban";2022-03-14 18:09:53,000;"complet";"dev_express";"40 - 60";"200 - 299"
1008;"ingénieur production dans les biotechnologies";"M";False;"20k - 40k";"Private";"Minivan";1;1;"z_Highly Rural/ Rural";2022-05-11 19:20:32,000;"complet";"dev_express";"";"200 - 299"
1011;"webdesigner";"F";False;"100k +";"Private";"z_SUV";4;15;"Highly Urban/ Urban";2022-02-10 06:27:51,000;"complet";"dev_express";"60 - 80";"200 - 299"
1012;"agent de constatation des douanes";"F";False;"0 - 20 k";"Private";"z_SUV";4;6;"Highly Urban/ Urban";2022-05-30 19:20:04,000;"complet";"dev_express";"25 - 40";"200 - 299"
1015;"sérigraphe";"M";False;"100k +";"Private";"Van";4;1;"Highly Urban/ Urban";2022-04-09 07:59:37,000;"complet";"dev_express";"25 - 40";"200 - 299"
1021;"ingénieur en construction navale";"M";False;"0 - 20 k";"Private";"Van";1;14;"Highly Urban/ Urban";2022-04-25 17:47:22,000;"complet";"dev_express";"40 - 60";"200 - 299"
1046;"géographe";"M";False;"100k +";"Commercial";"Panel Truck";4;15;"Highly Urban/ Urban";2022-02-24 22:38:10,000;"complet";"dev_express";"40 - 60";"200 - 299"
1047;"chargé de recherche et développement déchets";"F";False;"40k - 60k";"Private";"Sports Car";2;12;"Highly Urban/ Urban";2022-03-17 13:01:02,000;"complet";"dev_express";"60 - 80";"200 - 299"
1048;"anatomiste";"F";True;"100k +";"Private";"z_SUV";4;0;"Highly Urban/ Urban";2022-03-04 23:01:12,000;"complet";"dev_express";"18 - 25";"200 - 299"
1050;"maraîcher";"F";False;"60k - 80k";"Private";"Van";4;12;"Highly Urban/ Urban";2022-01-30 10:23:48,000;"complet";"dev_express";"60 - 80";"200 - 299"
1053;"opérateur sur machine à commande numérique";"F";False;"20k - 40k";"Commercial";"Van";7;1;"Highly Urban/ Urban";2022-02-16 21:11:30,000;"complet";"dev_express";"60 - 80";"200 - 299"
1064;"ingénieur en caractérisation des matériaux";"M";False;"60k - 80k";"Private";"Minivan";5;10;"Highly Urban/ Urban";2022-04-21 12:08:35,000;"complet";"dev_express";"18 - 25";"200 - 299"
1067;"hydrogéologue";"M";False;"80k - 100k";"Private";"Sports Car";3;17;"Highly Urban/ Urban";2022-03-01 14:18:36,000;"complet";"dev_express";"25 - 40";"200 - 299"
1069;"ingénieur en production et expérimentations végétales";"F";True;"0 - 20 k";"Private";"Sports Car";4;4;"Highly Urban/ Urban";2022-04-04 10:25:28,000;"complet";"dev_express";"60 - 80";"200 - 299"
1070;"agent de sécurité";"F";True;"40k - 60k";"Private";"Minivan";5;1;"Highly Urban/ Urban";2022-02-04 21:07:36,000;"complet";"dev_express";"25 - 40";"200 - 299"
